task_id,user_id,completion_time,task_switches,interruptions,worked_outside_hours,actual_start_date,actual_completion_date,efficiency_ratio
task_16724,user_003,3.35,0,1,False,2025-04-02 01:20:11.657294,2025-04-02 01:20:11.657294,1.303
task_16726,user_006,1.3,0,1,False,2025-04-25 01:20:11.657294,2025-04-26 01:20:11.657294,0.95
task_16727,user_005,10.69,0,2,False,2025-05-04 01:20:11.657294,,0.574
task_16728,user_007,4.53,3,0,False,2025-03-18 01:20:11.657294,2025-03-20 01:20:11.657294,0.607
task_16729,user_008,3.12,0,2,False,2025-07-30 01:20:11.657294,2025-08-03 01:20:11.657294,0.528
task_16731,user_006,6.06,0,0,False,2025-07-06 01:20:11.657294,2025-07-13 01:20:11.657294,0.981
task_16733,user_008,3.92,0,2,False,2025-05-17 01:20:11.657294,2025-05-31 01:20:11.657294,0.518
task_16736,user_002,4.71,0,1,False,2025-07-02 01:20:11.657294,2025-07-09 01:20:11.657294,1.021
task_16738,user_003,11.28,0,2,False,2025-04-14 01:20:11.657294,2025-04-27 01:20:11.657294,0.583
task_16739,user_001,1.65,0,1,False,2025-05-01 01:20:11.657294,2025-05-03 01:20:11.657294,0.759
task_16742,user_004,9.67,1,0,False,2025-05-13 01:20:11.657294,,1.174
task_16745,user_004,3.15,2,3,False,2025-06-25 01:20:11.657294,2025-07-02 01:20:11.657294,1.179
task_16747,user_010,2.29,1,1,False,2025-06-03 01:20:11.657294,,1.356
task_16749,user_002,6.48,0,1,False,2025-05-30 01:20:11.657294,2025-06-04 01:20:11.657294,0.964
task_16752,user_010,3.45,0,1,False,2025-06-09 01:20:11.657294,,1.387
task_16753,user_010,9.29,2,4,False,2025-03-29 01:20:11.657294,2025-04-05 01:20:11.657294,0.585
task_16755,user_004,0.87,1,0,False,2025-04-29 01:20:11.657294,2025-05-06 01:20:11.657294,2.078
task_16756,user_007,4.47,0,0,False,2025-06-14 01:20:11.657294,2025-06-18 01:20:11.657294,0.675
task_16759,user_003,9.31,0,1,False,2025-05-16 01:20:11.657294,2025-05-23 01:20:11.657294,0.567
task_16760,user_007,4.08,2,0,False,2025-03-30 01:20:11.657294,2025-04-07 01:20:11.657294,0.608
task_16762,user_001,1.73,0,1,False,2025-08-11 01:20:11.657294,,2.08
task_16766,user_006,0.68,0,0,False,2025-07-21 01:20:11.657294,2025-07-21 01:20:11.657294,0.822
task_16767,user_001,4.92,0,0,True,2025-06-07 01:20:11.657294,2025-06-07 01:20:11.657294,0.931
task_16768,user_010,2.19,1,0,False,2025-04-20 01:20:11.657294,2025-04-21 01:20:11.657294,1.303
task_16773,user_003,5.04,0,0,False,2025-07-09 01:20:11.657294,2025-07-21 01:20:11.657294,1.154
task_16775,user_007,3.53,1,1,True,2025-02-17 01:20:11.657294,2025-02-18 01:20:11.657294,1.323
task_16778,user_009,3.24,0,0,True,2025-04-06 01:20:11.657294,2025-04-10 01:20:11.657294,0.731
task_16779,user_007,9.23,3,1,False,2025-03-26 01:20:11.657294,2025-04-07 01:20:11.657294,0.425
task_16782,user_003,8.71,0,2,False,2025-07-01 01:20:11.657294,,0.761
task_16783,user_008,7.85,0,0,True,2025-03-30 01:20:11.657294,2025-04-06 01:20:11.657294,0.531
task_16786,user_007,7.72,1,1,False,2025-05-17 01:20:11.657294,2025-05-22 01:20:11.657294,0.596
task_16789,user_002,3.94,0,1,False,2025-05-02 01:20:11.657294,,0.677
task_16795,user_005,4.34,0,0,False,2025-06-27 01:20:11.657294,2025-07-05 01:20:11.657294,1.014
task_16796,user_004,1.45,1,0,False,2025-03-26 01:20:11.657294,,0.869
task_16797,user_004,7.87,2,0,False,2025-05-31 01:20:11.657294,2025-06-05 01:20:11.657294,0.878
task_16799,user_007,1.72,1,0,False,2025-05-26 01:20:11.657294,2025-05-27 01:20:11.657294,0.772
task_16805,user_001,1.53,0,0,False,2025-07-06 01:20:11.657294,2025-07-08 01:20:11.657294,0.687
task_16806,user_008,2.39,0,0,False,2025-06-05 01:20:11.657294,2025-06-08 01:20:11.657294,0.771
task_16808,user_005,3.71,0,1,False,2025-02-20 01:20:11.657294,2025-02-21 01:20:11.657294,1.25
task_16811,user_007,1.87,1,1,False,2025-03-30 01:20:11.657294,2025-04-01 01:20:11.657294,0.695
task_16813,user_008,2.19,0,0,False,2025-04-25 01:20:11.657294,,1.091
task_16815,user_008,2.78,0,0,False,2025-03-15 01:20:11.657294,2025-03-17 01:20:11.657294,0.735
task_16820,user_002,0.76,0,1,False,2025-07-21 01:20:11.657294,2025-07-22 01:20:11.657294,0.701
task_16821,user_006,3.23,0,0,False,2025-06-05 01:20:11.657294,,0.767
task_16823,user_002,3.67,0,1,False,2025-06-05 01:20:11.657294,2025-06-11 01:20:11.657294,0.802
task_16826,user_008,13.01,0,1,False,2025-04-13 01:20:11.657294,2025-04-16 01:20:11.657294,0.53
task_16828,user_002,0.9,0,1,False,2025-04-11 01:20:11.657294,2025-04-11 01:20:11.657294,0.823
task_16830,user_003,6.06,0,0,False,2025-06-26 01:20:11.657294,2025-06-27 01:20:11.657294,1.117
task_16833,user_007,4.4,1,1,False,2025-05-07 01:20:11.657294,2025-05-10 01:20:11.657294,0.768
task_16836,user_002,1.36,0,0,False,2025-05-17 01:20:11.657294,2025-05-17 01:20:11.657294,0.763
task_16843,user_007,2.88,6,0,False,2025-06-27 01:20:11.657294,2025-06-30 01:20:11.657294,0.601
task_16844,user_006,1.04,0,0,False,2025-03-10 01:20:11.657294,2025-03-12 01:20:11.657294,1.402
task_16845,user_002,0.75,0,1,False,2025-02-25 01:20:11.657294,2025-02-26 01:20:11.657294,0.799
task_16851,user_009,4.4,1,0,False,2025-05-02 01:20:11.657294,2025-05-09 01:20:11.657294,0.794
task_16853,user_008,6.55,0,1,False,2025-02-15 01:20:11.657294,2025-02-15 01:20:11.657294,0.891
task_16857,user_009,1.67,0,2,False,2025-02-28 01:20:11.657294,2025-02-28 01:20:11.657294,0.688
task_16859,user_002,6.03,0,0,False,2025-02-27 01:20:11.657294,2025-03-05 01:20:11.657294,0.577
task_16860,user_010,1.68,3,0,False,2025-06-23 01:20:11.657294,2025-06-23 01:20:11.657294,0.679
task_16861,user_001,4.66,0,1,False,2025-07-21 01:20:11.657294,2025-08-05 01:20:11.657294,0.853
task_16864,user_003,1.42,0,0,False,2025-02-16 01:20:11.657294,2025-02-17 01:20:11.657294,0.95
task_16865,user_008,1.41,0,1,False,2025-06-01 01:20:11.657294,2025-06-04 01:20:11.657294,0.78
task_16866,user_005,2.05,0,0,False,2025-05-13 01:20:11.657294,2025-05-16 01:20:11.657294,0.843
task_16867,user_006,1.19,0,0,False,2025-05-04 01:20:11.657294,2025-05-04 01:20:11.657294,2.193
task_16868,user_010,2.73,0,1,False,2025-07-07 01:20:11.657294,2025-07-12 01:20:11.657294,1.06
task_16869,user_010,5.26,2,0,False,2025-06-30 01:20:11.657294,,0.631
task_16873,user_003,1.95,0,1,False,2025-05-22 01:20:11.657294,2025-05-23 01:20:11.657294,0.745
task_16876,user_007,13.52,1,0,False,2025-06-13 01:20:11.657294,2025-06-16 01:20:11.657294,0.502
task_16877,user_003,2.69,0,1,False,2025-06-12 01:20:11.657294,,0.679
task_16881,user_006,6.15,0,0,False,2025-05-02 01:20:11.657294,2025-05-08 01:20:11.657294,1.105
task_16884,user_002,4.57,0,2,True,2025-07-24 01:20:11.657294,2025-08-04 01:20:11.657294,0.73
task_16893,user_004,6.82,1,1,False,2025-06-21 01:20:11.657294,2025-06-23 01:20:11.657294,0.811
task_16894,user_010,0.49,0,0,False,2025-07-26 01:20:11.657294,2025-08-01 01:20:11.657294,9.87
task_16895,user_005,1.12,0,0,False,2025-03-07 01:20:11.657294,,1.04
task_16897,user_008,12.2,0,1,True,2025-04-18 01:20:11.657294,,0.685
task_16899,user_001,3.69,0,1,False,2025-03-02 01:20:11.657294,2025-03-08 01:20:11.657294,1.595
task_16900,user_001,6.89,0,2,False,2025-07-26 01:20:11.657294,2025-07-31 01:20:11.657294,0.626
task_16904,user_002,3.85,0,1,False,2025-08-02 01:20:11.657294,2025-08-03 01:20:11.657294,0.881
task_16905,user_006,5.67,0,0,False,2025-07-23 01:20:11.657294,2025-07-28 01:20:11.657294,0.913
task_16907,user_007,2.72,1,1,True,2025-06-13 01:20:11.657294,2025-06-16 01:20:11.657294,0.742
task_16910,user_006,9.83,0,1,False,2025-05-31 01:20:11.657294,,0.712
task_16912,user_004,1.4,3,0,False,2025-03-22 01:20:11.657294,,1.083
task_16915,user_010,1.76,0,0,False,2025-05-31 01:20:11.657294,2025-06-03 01:20:11.657294,1.691
task_16919,user_001,5.39,0,1,False,2025-02-23 01:20:11.657294,2025-02-23 01:20:11.657294,0.681
task_16921,user_008,8.01,0,1,False,2025-03-05 01:20:11.657294,2025-03-10 01:20:11.657294,0.709
task_16922,user_010,3.5,3,2,True,2025-02-16 01:20:11.657294,2025-02-21 01:20:11.657294,0.728
task_16924,user_009,1.21,1,1,False,2025-02-28 01:20:11.657294,2025-02-28 01:20:11.657294,0.942
task_16927,user_004,10.77,3,2,False,2025-07-06 01:20:11.657294,2025-07-06 01:20:11.657294,0.445
task_16928,user_010,1.97,2,1,False,2025-08-01 01:20:11.657294,,0.626
task_16932,user_004,3.14,1,1,False,2025-08-13 01:20:11.657294,,1.328
task_16933,user_009,1.4,1,0,True,2025-06-15 01:20:11.657294,2025-06-17 01:20:11.657294,0.783
task_16934,user_002,1.61,0,0,True,2025-03-05 01:20:11.657294,2025-03-09 01:20:11.657294,1.055
task_16935,user_004,1.2,0,0,False,2025-07-21 01:20:11.657294,2025-07-28 01:20:11.657294,2.309
task_16936,user_009,19.44,3,1,False,2025-07-24 01:20:11.657294,2025-07-28 01:20:11.657294,0.609
task_16938,user_005,0.73,0,0,False,2025-08-04 01:20:11.657294,2025-08-04 01:20:11.657294,1.016
task_16939,user_008,2.94,0,1,False,2025-06-17 01:20:11.657294,,0.503
task_16941,user_005,4.93,0,0,False,2025-03-28 01:20:11.657294,,0.996
task_16942,user_003,1.52,0,0,False,2025-03-08 01:20:11.657294,2025-03-11 01:20:11.657294,0.907
task_16945,user_004,1.34,2,1,True,2025-05-31 01:20:11.657294,2025-06-02 01:20:11.657294,1.213
task_16946,user_004,3.68,2,0,False,2025-05-21 01:20:11.657294,2025-05-22 01:20:11.657294,0.834
task_16950,user_001,1.23,0,1,False,2025-08-07 01:20:11.657294,2025-08-09 01:20:11.657294,0.757
task_16955,user_009,3.17,4,1,False,2025-04-25 01:20:11.657294,2025-04-27 01:20:11.657294,0.375
task_16958,user_009,4.56,1,0,False,2025-02-22 01:20:11.657294,2025-02-27 01:20:11.657294,0.78
task_16962,user_005,2.28,0,2,False,2025-06-28 01:20:11.657294,2025-07-03 01:20:11.657294,0.825
task_16963,user_005,2.1,0,0,True,2025-02-26 01:20:11.657294,,2.178
task_16965,user_009,8.63,1,2,False,2025-03-01 01:20:11.657294,2025-03-02 01:20:11.657294,0.436
task_16967,user_004,16.14,3,0,False,2025-03-01 01:20:11.657294,2025-03-05 01:20:11.657294,0.459
task_16970,user_004,19.74,0,3,False,2025-07-20 01:20:11.657294,,0.536
task_16974,user_004,5.23,0,0,False,2025-03-07 01:20:11.657294,2025-03-09 01:20:11.657294,0.981
task_16975,user_008,7.88,0,1,False,2025-06-29 01:20:11.657294,2025-07-05 01:20:11.657294,0.718
task_16980,user_005,3.72,0,3,False,2025-07-07 01:20:11.657294,2025-07-12 01:20:11.657294,0.774
task_16981,user_003,4.46,0,1,True,2025-07-15 01:20:11.657294,2025-07-24 01:20:11.657294,1.945
task_16983,user_005,3.57,0,1,False,2025-02-19 01:20:11.657294,2025-03-04 01:20:11.657294,0.911
task_16985,user_005,5.45,0,0,False,2025-06-23 01:20:11.657294,,0.83
task_16988,user_002,3.79,0,2,True,2025-05-19 01:20:11.657294,2025-05-19 01:20:11.657294,0.582
task_16989,user_008,12.32,0,1,True,2025-07-22 01:20:11.657294,2025-07-24 01:20:11.657294,0.599
task_16992,user_010,6.0,1,1,True,2025-06-26 01:20:11.657294,2025-07-06 01:20:11.657294,1.255
task_16993,user_001,2.52,0,1,False,2025-05-25 01:20:11.657294,,0.786
task_16994,user_008,3.28,0,2,False,2025-07-09 01:20:11.657294,2025-07-10 01:20:11.657294,0.647
task_16996,user_007,1.57,0,1,False,2025-05-10 01:20:11.657294,2025-05-12 01:20:11.657294,1.05
task_16999,user_008,3.63,0,1,True,2025-06-04 01:20:11.657294,2025-06-08 01:20:11.657294,0.773
task_17001,user_009,4.28,2,1,False,2025-06-26 01:20:11.657294,2025-06-28 01:20:11.657294,0.566
task_17005,user_010,4.85,3,3,False,2025-07-25 01:20:11.657294,2025-07-26 01:20:11.657294,0.776
task_17008,user_005,5.51,0,0,False,2025-08-01 01:20:11.657294,,0.905
task_17009,user_005,2.0,0,0,False,2025-03-15 01:20:11.657294,2025-03-19 01:20:11.657294,1.085
task_17010,user_001,9.51,0,0,False,2025-07-16 01:20:11.657294,,0.99
task_17011,user_006,1.54,0,0,True,2025-06-08 01:20:11.657294,2025-06-11 01:20:11.657294,1.11
task_17012,user_003,4.58,0,2,False,2025-04-11 01:20:11.657294,2025-04-13 01:20:11.657294,1.464
task_17013,user_010,7.1,0,2,False,2025-03-01 01:20:11.657294,2025-03-06 01:20:11.657294,0.656
task_17015,user_001,2.33,0,1,False,2025-02-19 01:20:11.657294,2025-02-27 01:20:11.657294,0.849
task_17017,user_004,3.36,1,0,False,2025-04-18 01:20:11.657294,2025-04-18 01:20:11.657294,0.967
task_17018,user_006,1.13,0,0,True,2025-04-28 01:20:11.657294,2025-04-29 01:20:11.657294,0.738
task_17019,user_003,1.26,0,1,False,2025-03-16 01:20:11.657294,2025-03-17 01:20:11.657294,0.722
task_17022,user_009,13.26,2,1,False,2025-05-03 01:20:11.657294,2025-05-09 01:20:11.657294,0.574
task_17023,user_010,7.22,1,2,False,2025-07-30 01:20:11.657294,2025-05-09 01:20:11.657294,0.803
task_17024,user_004,1.63,1,1,False,2025-05-20 01:20:11.657294,2025-05-27 01:20:11.657294,1.895
task_17025,user_008,4.66,0,3,False,2025-06-02 01:20:11.657294,2025-06-03 01:20:11.657294,0.478
task_17028,user_002,17.31,0,0,False,2025-03-09 01:20:11.657294,2025-03-09 01:20:11.657294,0.606
task_17029,user_006,4.21,0,0,False,2025-04-10 01:20:11.657294,2025-04-20 01:20:11.657294,1.025
task_17030,user_008,6.08,0,2,False,2025-05-10 01:20:11.657294,2025-05-14 01:20:11.657294,0.587
task_17032,user_007,3.47,0,0,False,2025-07-22 01:20:11.657294,2025-07-29 01:20:11.657294,1.743
task_17034,user_008,12.13,0,1,False,2025-06-11 01:20:11.657294,2025-06-16 01:20:11.657294,0.623
task_17035,user_001,0.1,0,0,False,2025-06-24 01:20:11.657294,,43.8
task_17039,user_006,1.29,0,1,False,2025-06-30 01:20:11.657294,2025-07-05 01:20:11.657294,0.879
task_17041,user_008,9.14,0,0,True,2025-06-06 01:20:11.657294,2025-06-16 01:20:11.657294,0.697
task_17043,user_001,3.48,0,0,False,2025-06-13 01:20:11.657294,2025-06-13 01:20:11.657294,0.884
task_17044,user_007,1.81,1,0,False,2025-03-30 01:20:11.657294,2025-04-02 01:20:11.657294,0.792
task_17046,user_001,8.91,0,2,False,2025-08-13 01:20:11.657294,2025-08-13 01:20:11.657294,0.525
task_17047,user_005,4.33,0,1,False,2025-06-25 01:20:11.657294,2025-06-26 01:20:11.657294,1.069
task_17048,user_002,1.11,0,0,False,2025-03-04 01:20:11.657294,2025-03-12 01:20:11.657294,0.96
task_17050,user_004,10.55,2,0,False,2025-05-25 01:20:11.657294,2025-06-03 01:20:11.657294,1.06
task_17051,user_010,1.98,1,1,False,2025-03-09 01:20:11.657294,,0.896
task_17052,user_004,17.92,0,1,False,2025-03-22 01:20:11.657294,,0.67
task_17055,user_002,1.44,0,0,False,2025-03-01 01:20:11.657294,2025-03-04 01:20:11.657294,1.261
task_17058,user_010,0.55,1,1,False,2025-04-05 01:20:11.657294,2025-04-07 01:20:11.657294,1.607
task_17063,user_002,15.35,0,3,False,2025-06-08 01:20:11.657294,2025-06-10 01:20:11.657294,0.45
task_17064,user_006,3.22,0,2,False,2025-06-29 01:20:11.657294,2025-07-06 01:20:11.657294,0.748
task_17065,user_008,2.34,0,0,True,2025-07-27 01:20:11.657294,2025-07-28 01:20:11.657294,0.783
task_17069,user_008,1.55,0,1,False,2025-03-30 01:20:11.657294,2025-04-02 01:20:11.657294,0.875
task_17074,user_009,10.48,1,1,False,2025-04-14 01:20:11.657294,2025-04-28 01:20:11.657294,0.622
task_17079,user_002,1.89,0,0,False,2025-05-06 01:20:11.657294,,0.92
task_17081,user_006,2.55,0,1,True,2025-03-08 01:20:11.657294,2025-03-10 01:20:11.657294,1.314
task_17082,user_009,2.33,0,1,False,2025-05-05 01:20:11.657294,,0.624
task_17085,user_009,3.37,3,0,False,2025-02-28 01:20:11.657294,2025-03-05 01:20:11.657294,0.6
task_17086,user_004,3.65,2,0,False,2025-05-30 01:20:11.657294,2025-06-06 01:20:11.657294,1.039
task_17091,user_004,2.65,1,0,False,2025-05-20 01:20:11.657294,,1.519
task_17093,user_010,1.54,0,1,False,2025-07-27 01:20:11.657294,,3.722
task_17096,user_009,8.64,4,1,False,2025-06-10 01:20:11.657294,,0.542
task_17099,user_006,12.19,0,0,False,2025-08-05 01:20:11.657294,2025-08-16 01:20:11.657294,0.929
task_17104,user_001,5.0,0,1,False,2025-06-16 01:20:11.657294,2025-06-21 01:20:11.657294,0.462
task_17106,user_010,1.05,1,1,True,2025-05-01 01:20:11.657294,2025-05-02 01:20:11.657294,1.047
task_17107,user_001,6.05,0,0,False,2025-06-17 01:20:11.657294,2025-06-29 01:20:11.657294,1.019
task_17108,user_005,1.4,0,1,False,2025-06-13 01:20:11.657294,2025-06-13 01:20:11.657294,1.084
task_17109,user_001,2.69,0,1,True,2025-08-02 01:20:11.657294,2025-08-02 01:20:11.657294,1.708
task_17111,user_004,1.55,3,1,False,2025-08-02 01:20:11.657294,2025-08-04 01:20:11.657294,0.74
task_17112,user_002,7.54,0,0,False,2025-06-26 01:20:11.657294,2025-06-26 01:20:11.657294,0.995
task_17114,user_007,3.22,0,0,False,2025-07-01 01:20:11.657294,2025-07-03 01:20:11.657294,0.701
task_17116,user_001,6.48,0,0,False,2025-06-20 01:20:11.657294,2025-06-30 01:20:11.657294,0.992
task_17119,user_007,1.47,2,4,False,2025-06-12 01:20:11.657294,2025-06-13 01:20:11.657294,0.889
task_17120,user_010,4.95,1,0,False,2025-04-09 01:20:11.657294,2025-04-11 01:20:11.657294,1.17
task_17121,user_006,1.74,0,0,False,2025-03-01 01:20:11.657294,,0.793
task_17122,user_003,8.94,0,2,False,2025-04-10 01:20:11.657294,2025-04-26 01:20:11.657294,0.734
task_17125,user_008,4.24,0,1,False,2025-04-03 01:20:11.657294,2025-04-04 01:20:11.657294,0.448
task_17128,user_002,1.86,0,1,True,2025-07-01 01:20:11.657294,2025-07-05 01:20:11.657294,0.889
task_17132,user_006,3.04,0,0,False,2025-06-26 01:20:11.657294,2025-07-01 01:20:11.657294,0.791
task_17133,user_007,3.25,2,0,False,2025-07-03 01:20:11.657294,2025-07-07 01:20:11.657294,0.898
task_17136,user_004,5.52,3,1,False,2025-05-23 01:20:11.657294,2025-05-29 01:20:11.657294,0.632
task_17137,user_003,4.23,0,1,False,2025-06-18 01:20:11.657294,2025-06-20 01:20:11.657294,0.674
task_17139,user_009,2.7,4,2,True,2025-03-10 01:20:11.657294,2025-03-13 01:20:11.657294,0.634
task_17142,user_009,0.29,0,0,True,2025-07-22 01:20:11.657294,2025-07-27 01:20:11.657294,15.842
task_17143,user_002,4.51,0,1,False,2025-06-26 01:20:11.657294,2025-06-26 01:20:11.657294,0.689
task_17144,user_005,3.17,0,1,True,2025-03-08 01:20:11.657294,2025-03-12 01:20:11.657294,0.817
task_17148,user_002,1.93,0,2,False,2025-04-20 01:20:11.657294,2025-04-21 01:20:11.657294,0.663
task_17150,user_001,4.05,0,1,False,2025-05-28 01:20:11.657294,2025-06-09 01:20:11.657294,0.731
task_17151,user_003,2.14,0,1,False,2025-04-09 01:20:11.657294,,1.453
task_17152,user_008,3.64,0,1,False,2025-08-07 01:20:11.657294,,1.006
task_17153,user_002,4.86,0,1,False,2025-06-05 01:20:11.657294,2025-06-08 01:20:11.657294,0.817
task_17155,user_010,2.88,3,2,False,2025-07-30 01:20:11.657294,2025-08-04 01:20:11.657294,0.607
task_17157,user_003,1.74,0,2,False,2025-07-13 01:20:11.657294,2025-07-17 01:20:11.657294,0.671
task_17159,user_001,0.73,0,0,True,2025-04-18 01:20:11.657294,2025-04-21 01:20:11.657294,0.924
task_17161,user_005,3.66,0,0,False,2025-07-11 01:20:11.657294,2025-07-12 01:20:11.657294,1.127
task_17164,user_006,1.95,0,1,False,2025-02-18 01:20:11.657294,2025-02-21 01:20:11.657294,0.868
task_17166,user_010,0.18,1,1,False,2025-07-01 01:20:11.657294,2025-07-08 01:20:11.657294,39.123
task_17174,user_010,3.23,0,1,False,2025-07-31 01:20:11.657294,2025-08-07 01:20:11.657294,1.096
task_17175,user_001,2.47,0,1,False,2025-02-21 01:20:11.657294,2025-02-22 01:20:11.657294,0.716
task_17181,user_007,3.17,2,0,False,2025-04-14 01:20:11.657294,2025-04-17 01:20:11.657294,0.556
task_17182,user_006,3.08,0,0,True,2025-06-03 01:20:11.657294,2025-06-06 01:20:11.657294,0.935
task_17185,user_005,1.23,0,3,False,2025-05-17 01:20:11.657294,2025-05-20 01:20:11.657294,0.669
task_17187,user_006,3.46,0,0,False,2025-07-01 01:20:11.657294,2025-07-06 01:20:11.657294,0.735
task_17189,user_006,8.8,0,1,False,2025-07-07 01:20:11.657294,2025-07-13 01:20:11.657294,0.739
task_17191,user_008,3.84,0,2,False,2025-04-13 01:20:11.657294,,0.845
task_17192,user_004,7.71,0,0,False,2025-06-19 01:20:11.657294,2025-06-25 01:20:11.657294,0.794
task_17194,user_007,7.16,3,1,False,2025-06-26 01:20:11.657294,2025-07-01 01:20:11.657294,0.555
task_17195,user_008,4.01,0,0,True,2025-02-16 01:20:11.657294,,0.856
task_17202,user_010,1.31,1,1,False,2025-04-11 01:20:11.657294,2025-04-13 01:20:11.657294,0.976
task_17207,user_007,4.67,1,1,False,2025-08-09 01:20:11.657294,2025-08-12 01:20:11.657294,0.785
task_17208,user_010,5.17,3,3,True,2025-03-04 01:20:11.657294,2025-03-07 01:20:11.657294,0.702
task_17217,user_004,5.08,3,0,False,2025-05-29 01:20:11.657294,,1.159
task_17220,user_005,3.58,0,2,False,2025-06-16 01:20:11.657294,2025-06-21 01:20:11.657294,0.931
task_17230,user_010,3.33,4,2,False,2025-02-18 01:20:11.657294,2025-02-19 01:20:11.657294,0.606
task_17233,user_004,1.97,0,0,False,2025-05-04 01:20:11.657294,2025-05-08 01:20:11.657294,1.347
task_17234,user_005,2.02,0,1,True,2025-03-07 01:20:11.657294,2025-03-08 01:20:11.657294,1.467
task_17236,user_010,1.55,0,0,False,2025-05-26 01:20:11.657294,2025-05-31 01:20:11.657294,1.145
task_17240,user_007,1.49,2,0,False,2025-06-22 01:20:11.657294,2025-06-22 01:20:11.657294,0.838
task_17241,user_003,2.2,0,0,False,2025-03-14 01:20:11.657294,,1.448
task_17242,user_003,10.5,0,2,False,2025-05-20 01:20:11.657294,2025-06-03 01:20:11.657294,0.747
task_17243,user_008,1.8,0,1,False,2025-04-17 01:20:11.657294,2025-04-19 01:20:11.657294,0.81
task_17245,user_008,0.68,0,0,False,2025-03-13 01:20:11.657294,2025-03-14 01:20:11.657294,0.985
task_17247,user_006,1.49,0,2,False,2025-06-01 01:20:11.657294,2025-06-01 01:20:11.657294,1.011
task_17249,user_002,1.05,0,0,False,2025-03-18 01:20:11.657294,2025-03-20 01:20:11.657294,0.731
task_17251,user_008,0.5,0,1,False,2025-05-29 01:20:11.657294,2025-05-30 01:20:11.657294,1.29
task_17256,user_005,11.36,0,0,False,2025-03-11 01:20:11.657294,2025-04-03 01:20:11.657294,0.822
task_17257,user_006,5.03,0,0,False,2025-06-07 01:20:11.657294,2025-06-09 01:20:11.657294,0.903
task_17258,user_004,4.95,2,0,True,2025-06-07 01:20:11.657294,2025-06-13 01:20:11.657294,0.804
task_17263,user_001,7.89,0,1,False,2025-02-14 01:20:11.657294,,0.736
