task_id,completion_time,actual_start_date,actual_completion_date
15038,1.523883,2025-01-08 19:49:56.540703,2025-01-29 19:49:56.540703
15040,4.282433,2025-01-22 19:49:56.540703,
15041,4.946147,2025-01-29 19:49:56.540703,2025-02-22 19:49:56.540703
15044,1.713567,2025-02-14 19:49:56.540703,
15046,2.636214,2025-01-20 19:49:56.540703,
15049,4.288321,2025-02-07 19:49:56.540703,
15051,1.223087,2025-02-07 19:49:56.540703,2025-02-06 19:49:56.540703
15052,2.680286,2025-01-14 19:49:56.540703,
15055,3.30928,2025-01-26 19:49:56.540703,
15056,3.358736,2025-01-26 19:49:56.540703,2025-02-07 19:49:56.540703
15057,1.081843,2025-02-27 19:49:56.540703,
15058,1.377548,2025-01-12 19:49:56.540703,2025-01-22 19:49:56.540703
15060,4.56684,2025-02-05 19:49:56.540703,2025-02-23 19:49:56.540703
15061,4.053969,2025-02-06 19:49:56.540703,2025-02-23 19:49:56.540703
15062,1.074249,2025-01-10 19:49:56.540703,2025-01-12 19:49:56.540703
15063,3.746765,2025-03-01 19:49:56.540703,
15065,2.406147,2025-02-22 19:49:56.540703,
15066,1.275977,2025-02-16 19:49:56.540703,
15067,2.369821,2025-02-15 19:49:56.540703,2025-02-23 19:49:56.540703
15068,5.727603,2025-02-03 19:49:56.540703,2025-02-25 19:49:56.540703
15070,1.565518,2025-01-12 19:49:56.540703,
15072,0.770508,2025-03-03 19:49:56.540703,
15074,3.49507,2025-02-28 19:49:56.540703,
15076,0.935755,2025-02-13 19:49:56.540703,
15078,1.351638,2025-01-25 19:49:56.540703,2025-01-31 19:49:56.540703
15081,1.486904,2025-03-01 19:49:56.540703,
15082,0.652904,2025-01-18 19:49:56.540703,2025-02-06 19:49:56.540703
15084,3.480206,2025-02-22 19:49:56.540703,2025-03-16 19:49:56.540703
15085,1.867352,2025-02-17 19:49:56.540703,2025-03-13 19:49:56.540703
15087,2.798653,2025-02-14 19:49:56.540703,
15088,4.657289,2025-02-13 19:49:56.540703,
15089,3.018354,2025-02-11 19:49:56.540703,2025-02-12 19:49:56.540703
15090,2.767274,2025-01-24 19:49:56.540703,
15091,2.348968,2025-02-10 19:49:56.540703,
15094,5.189711,2025-01-11 19:49:56.540703,
15095,1.431779,2025-01-11 19:49:56.540703,
15097,4.415776,2025-02-04 19:49:56.540703,2025-02-14 19:49:56.540703
15098,2.412885,2025-01-28 19:49:56.540703,2025-02-05 19:49:56.540703
15099,3.675352,2025-02-08 19:49:56.540703,
15100,1.792331,2025-01-09 19:49:56.540703,2025-01-14 19:49:56.540703
15103,1.155045,2025-02-07 19:49:56.540703,
15104,3.328707,2025-01-10 19:49:56.540703,
15105,4.919084,2025-02-14 19:49:56.540703,2025-03-15 19:49:56.540703
15107,3.861378,2025-01-08 19:49:56.540703,
15109,0.560115,2025-02-28 19:49:56.540703,
15112,1.750799,2025-02-25 19:49:56.540703,2025-03-11 19:49:56.540703
15113,0.648025,2025-01-22 19:49:56.540703,
15114,2.878524,2025-03-01 19:49:56.540703,
15115,4.102988,2025-02-13 19:49:56.540703,2025-03-11 19:49:56.540703
15116,5.253046,2025-01-08 19:49:56.540703,2025-01-11 19:49:56.540703
15117,2.296344,2025-02-23 19:49:56.540703,2025-03-06 19:49:56.540703
15119,4.442461,2025-01-09 19:49:56.540703,
15121,2.527768,2025-01-13 19:49:56.540703,2025-01-15 19:49:56.540703
15123,2.579597,2025-01-19 19:49:56.540703,
15124,3.973286,2025-02-24 19:49:56.540703,
15125,0.855099,2025-01-10 19:49:56.540703,
15127,2.852953,2025-02-03 19:49:56.540703,2025-02-03 19:49:56.540703
15129,2.166294,2025-01-18 19:49:56.540703,2025-01-29 19:49:56.540703
15131,0.5,2025-02-24 19:49:56.540703,2025-02-25 19:49:56.540703
15132,0.714076,2025-01-22 19:49:56.540703,2025-01-23 19:49:56.540703
15134,0.884272,2025-02-01 19:49:56.540703,2025-02-15 19:49:56.540703
15135,5.154963,2025-02-27 19:49:56.540703,
15136,5.99644,2025-02-17 19:49:56.540703,2025-02-25 19:49:56.540703
15137,2.757506,2025-02-27 19:49:56.540703,2025-03-01 19:49:56.540703
15138,3.126305,2025-01-19 19:49:56.540703,2025-02-08 19:49:56.540703
15139,1.359727,2025-03-05 19:49:56.540703,2025-03-25 19:49:56.540703
15140,3.420479,2025-02-27 19:49:56.540703,2025-03-05 19:49:56.540703
15141,3.550084,2025-01-25 19:49:56.540703,
15142,3.634605,2025-01-12 19:49:56.540703,
15143,5.339116,2025-01-17 19:49:56.540703,2025-02-01 19:49:56.540703
15144,1.822047,2025-01-15 19:49:56.540703,2025-02-04 19:49:56.540703
15146,3.437363,2025-01-13 19:49:56.540703,2025-01-16 19:49:56.540703
15147,3.014261,2025-02-14 19:49:56.540703,
15149,3.202838,2025-02-11 19:49:56.540703,2025-02-23 19:49:56.540703
15151,1.189624,2025-03-07 19:49:56.540703,2025-04-01 19:49:56.540703
15152,1.473209,2025-03-01 19:49:56.540703,2025-03-19 19:49:56.540703
15153,3.374093,2025-02-21 19:49:56.540703,2025-03-08 19:49:56.540703
15154,3.052764,2025-01-11 19:49:56.540703,2025-01-30 19:49:56.540703
15155,1.373266,2025-01-29 19:49:56.540703,
15156,2.857534,2025-02-06 19:49:56.540703,
15157,3.215468,2025-01-07 19:49:56.540703,2025-01-26 19:49:56.540703
15158,2.284395,2025-02-11 19:49:56.540703,
15159,3.481305,2025-02-19 19:49:56.540703,
15160,1.511006,2025-01-09 19:49:56.540703,
15162,1.296716,2025-02-12 19:49:56.540703,
15164,1.128423,2025-02-24 19:49:56.540703,
15165,3.421089,2025-03-02 19:49:56.540703,
15166,0.593787,2025-01-27 19:49:56.540703,2025-02-10 19:49:56.540703
15167,1.842251,2025-02-10 19:49:56.540703,2025-02-18 19:49:56.540703
15168,1.876702,2025-03-02 19:49:56.540703,
15169,2.503546,2025-01-14 19:49:56.540703,
15172,1.710404,2025-01-31 19:49:56.540703,
15173,3.939656,2025-02-13 19:49:56.540703,2025-02-16 19:49:56.540703
15174,2.579216,2025-01-29 19:49:56.540703,
15175,1.689495,2025-01-23 19:49:56.540703,2025-01-29 19:49:56.540703
15177,2.498411,2025-01-13 19:49:56.540703,
15178,3.160894,2025-02-05 19:49:56.540703,2025-02-22 19:49:56.540703
15179,5.930635,2025-01-12 19:49:56.540703,2025-02-02 19:49:56.540703
15180,6.096504,2025-01-30 19:49:56.540703,
15181,2.283338,2025-01-28 19:49:56.540703,
15182,2.116789,2025-02-15 19:49:56.540703,
15183,3.094671,2025-02-26 19:49:56.540703,2025-03-14 19:49:56.540703
15184,2.769824,2025-01-23 19:49:56.540703,2025-02-01 19:49:56.540703
15185,4.998205,2025-02-22 19:49:56.540703,2025-03-07 19:49:56.540703
15188,1.038711,2025-02-21 19:49:56.540703,2025-03-04 19:49:56.540703
15189,3.6644,2025-03-04 19:49:56.540703,
15190,2.446196,2025-02-18 19:49:56.540703,
15191,1.150086,2025-02-06 19:49:56.540703,
15192,3.266028,2025-01-22 19:49:56.540703,2025-01-24 19:49:56.540703
15193,3.183872,2025-02-23 19:49:56.540703,
15195,1.110233,2025-03-07 19:49:56.540703,2025-03-08 19:49:56.540703
15196,4.176907,2025-02-01 19:49:56.540703,2025-02-05 19:49:56.540703
15197,3.356774,2025-02-09 19:49:56.540703,2025-02-28 19:49:56.540703
15198,1.476444,2025-03-03 19:49:56.540703,2025-03-29 19:49:56.540703
15199,3.912737,2025-01-25 19:49:56.540703,
15200,2.676496,2025-01-19 19:49:56.540703,2025-02-12 19:49:56.540703
15203,4.485789,2025-03-04 19:49:56.540703,
15205,3.68465,2025-02-22 19:49:56.540703,
15206,3.665901,2025-01-21 19:49:56.540703,2025-02-06 19:49:56.540703
15207,2.870594,2025-01-11 19:49:56.540703,2025-01-30 19:49:56.540703
15208,1.260437,2025-01-08 19:49:56.540703,
15209,4.354188,2025-01-31 19:49:56.540703,
15211,5.347479,2025-01-31 19:49:56.540703,2025-02-01 19:49:56.540703
15214,3.532357,2025-01-08 19:49:56.540703,
15215,0.998518,2025-01-23 19:49:56.540703,
15216,2.935788,2025-03-05 19:49:56.540703,
15217,1.078995,2025-03-07 19:49:56.540703,2025-03-26 19:49:56.540703
15219,2.436309,2025-02-18 19:49:56.540703,2025-03-15 19:49:56.540703
15220,1.42567,2025-01-14 19:49:56.540703,
15221,1.970978,2025-03-01 19:49:56.540703,2025-03-29 19:49:56.540703
15223,2.737369,2025-02-18 19:49:56.540703,
15224,1.503354,2025-02-26 19:49:56.540703,2025-03-10 19:49:56.540703
15225,3.140089,2025-02-26 19:49:56.540703,2025-03-01 19:49:56.540703
15226,1.963516,2025-01-24 19:49:56.540703,2025-01-23 19:49:56.540703
15227,2.678642,2025-02-24 19:49:56.540703,
15228,1.898478,2025-01-11 19:49:56.540703,2025-01-30 19:49:56.540703
15229,3.520699,2025-01-11 19:49:56.540703,2025-01-21 19:49:56.540703
15230,4.475905,2025-02-14 19:49:56.540703,2025-02-12 19:49:56.540703
15231,2.673783,2025-01-08 19:49:56.540703,
15232,2.264053,2025-02-02 19:49:56.540703,
15235,3.127685,2025-02-16 19:49:56.540703,2025-02-27 19:49:56.540703
15236,3.481291,2025-01-17 19:49:56.540703,2025-02-10 19:49:56.540703
15238,3.903155,2025-01-28 19:49:56.540703,2025-02-06 19:49:56.540703
15239,4.93132,2025-02-07 19:49:56.540703,
15240,4.786118,2025-01-29 19:49:56.540703,2025-02-25 19:49:56.540703
15241,1.408846,2025-01-24 19:49:56.540703,
15242,4.54357,2025-03-05 19:49:56.540703,2025-03-10 19:49:56.540703
15247,3.501674,2025-02-22 19:49:56.540703,
15249,4.169989,2025-01-13 19:49:56.540703,
15250,4.789762,2025-02-12 19:49:56.540703,2025-02-16 19:49:56.540703
15251,4.907811,2025-01-19 19:49:56.540703,
15252,5.415621,2025-02-24 19:49:56.540703,2025-03-06 19:49:56.540703
15253,1.758633,2025-01-13 19:49:56.540703,2025-02-07 19:49:56.540703
15254,1.810605,2025-02-23 19:49:56.540703,2025-03-11 19:49:56.540703
15255,2.465083,2025-02-19 19:49:56.540703,2025-02-22 19:49:56.540703
15256,0.515819,2025-03-06 19:49:56.540703,2025-03-19 19:49:56.540703
15257,4.574262,2025-01-19 19:49:56.540703,2025-02-14 19:49:56.540703
15258,4.11645,2025-02-09 19:49:56.540703,
15262,1.53692,2025-01-25 19:49:56.540703,2025-02-07 19:49:56.540703
15263,0.715851,2025-02-13 19:49:56.540703,2025-03-11 19:49:56.540703
15266,4.969355,2025-02-22 19:49:56.540703,
15268,3.091059,2025-02-16 19:49:56.540703,2025-02-24 19:49:56.540703
15269,2.974066,2025-02-26 19:49:56.540703,
15270,3.924042,2025-01-16 19:49:56.540703,2025-02-04 19:49:56.540703
15272,3.523848,2025-02-26 19:49:56.540703,
15273,3.779104,2025-01-13 19:49:56.540703,
15274,1.933173,2025-03-03 19:49:56.540703,2025-03-09 19:49:56.540703
15275,4.237364,2025-03-03 19:49:56.540703,
15277,1.600184,2025-03-06 19:49:56.540703,
15278,6.277939,2025-03-06 19:49:56.540703,2025-03-24 19:49:56.540703
15279,2.55695,2025-01-24 19:49:56.540703,
15280,1.796214,2025-01-28 19:49:56.540703,2025-01-29 19:49:56.540703
15283,0.828512,2025-02-24 19:49:56.540703,
15284,4.21887,2025-01-07 19:49:56.540703,
15285,1.40585,2025-01-16 19:49:56.540703,
15286,1.887121,2025-02-22 19:49:56.540703,
15290,3.26101,2025-01-11 19:49:56.540703,
15293,2.272386,2025-03-07 19:49:56.540703,
15294,4.411686,2025-02-21 19:49:56.540703,
15297,1.616572,2025-02-17 19:49:56.540703,2025-03-02 19:49:56.540703
15298,4.158288,2025-01-12 19:49:56.540703,
15300,0.88084,2025-02-06 19:49:56.540703,2025-02-28 19:49:56.540703
15301,0.838948,2025-01-24 19:49:56.540703,2025-02-12 19:49:56.540703
15302,4.505695,2025-02-13 19:49:56.540703,2025-02-26 19:49:56.540703
15303,3.739704,2025-01-08 19:49:56.540703,2025-01-16 19:49:56.540703
15305,2.647426,2025-01-30 19:49:56.540703,2025-02-09 19:49:56.540703
15307,3.415551,2025-01-29 19:49:56.540703,2025-02-11 19:49:56.540703
15308,3.749025,2025-02-25 19:49:56.540703,
15310,1.013306,2025-02-27 19:49:56.540703,2025-02-25 19:49:56.540703
15311,1.685843,2025-02-01 19:49:56.540703,2025-02-11 19:49:56.540703
15312,3.154907,2025-02-10 19:49:56.540703,
15313,4.110028,2025-01-23 19:49:56.540703,2025-01-31 19:49:56.540703
15314,1.753837,2025-02-26 19:49:56.540703,2025-03-01 19:49:56.540703
15315,2.202737,2025-02-16 19:49:56.540703,
15316,4.19104,2025-01-10 19:49:56.540703,2025-01-28 19:49:56.540703
15317,1.241397,2025-02-07 19:49:56.540703,
15318,3.234706,2025-01-17 19:49:56.540703,2025-01-25 19:49:56.540703
15320,3.086032,2025-01-21 19:49:56.540703,2025-01-20 19:49:56.540703
15321,3.24449,2025-01-16 19:49:56.540703,2025-02-04 19:49:56.540703
15322,0.651808,2025-03-03 19:49:56.540703,
15323,2.774543,2025-02-22 19:49:56.540703,2025-02-28 19:49:56.540703
15324,0.681319,2025-01-24 19:49:56.540703,2025-02-16 19:49:56.540703
15325,5.015953,2025-02-11 19:49:56.540703,
15326,1.737668,2025-03-05 19:49:56.540703,2025-03-09 19:49:56.540703
15329,3.774555,2025-02-08 19:49:56.540703,2025-02-25 19:49:56.540703
15330,3.189081,2025-01-27 19:49:56.540703,
15331,1.24738,2025-01-25 19:49:56.540703,2025-01-30 19:49:56.540703
15332,1.600228,2025-01-17 19:49:56.540703,2025-01-29 19:49:56.540703
15336,0.545778,2025-02-21 19:49:56.540703,
15337,1.031393,2025-01-24 19:49:56.540703,
15338,2.297307,2025-02-16 19:49:56.540703,
15339,2.942463,2025-01-16 19:49:56.540703,
15340,3.590628,2025-02-06 19:49:56.540703,
15341,3.055604,2025-02-03 19:49:56.540703,
15342,1.02394,2025-01-27 19:49:56.540703,
15344,3.103807,2025-01-24 19:49:56.540703,2025-02-03 19:49:56.540703
15345,2.19757,2025-01-10 19:49:56.540703,
15346,6.258109,2025-02-08 19:49:56.540703,2025-02-09 19:49:56.540703
15348,0.88953,2025-02-07 19:49:56.540703,
15350,4.439045,2025-02-25 19:49:56.540703,
15351,3.719095,2025-03-01 19:49:56.540703,2025-03-21 19:49:56.540703
15352,4.891591,2025-01-16 19:49:56.540703,
15355,0.763725,2025-02-22 19:49:56.540703,2025-03-10 19:49:56.540703
15356,1.098838,2025-02-05 19:49:56.540703,2025-02-09 19:49:56.540703
15357,4.690171,2025-03-07 19:49:56.540703,2025-03-13 19:49:56.540703
15359,0.636294,2025-01-28 19:49:56.540703,
15360,3.46972,2025-01-22 19:49:56.540703,
15361,4.79519,2025-01-27 19:49:56.540703,
15363,2.592161,2025-01-27 19:49:56.540703,2025-01-27 19:49:56.540703
15364,5.144851,2025-01-12 19:49:56.540703,
15367,2.254295,2025-01-16 19:49:56.540703,2025-02-02 19:49:56.540703
15368,4.168381,2025-02-06 19:49:56.540703,2025-02-17 19:49:56.540703
15369,1.360599,2025-01-15 19:49:56.540703,2025-01-26 19:49:56.540703
15371,4.047777,2025-01-15 19:49:56.540703,2025-01-18 19:49:56.540703
15373,2.853755,2025-02-22 19:49:56.540703,2025-03-18 19:49:56.540703
15374,1.58524,2025-02-20 19:49:56.540703,
15375,1.891807,2025-03-02 19:49:56.540703,2025-03-05 19:49:56.540703
15376,2.37338,2025-01-15 19:49:56.540703,2025-01-16 19:49:56.540703
15378,0.863779,2025-02-14 19:49:56.540703,2025-02-13 19:49:56.540703
15380,3.810797,2025-01-24 19:49:56.540703,2025-01-27 19:49:56.540703
15381,4.427978,2025-03-06 19:49:56.540703,
15382,5.261244,2025-01-11 19:49:56.540703,2025-01-13 19:49:56.540703
15383,2.168147,2025-03-01 19:49:56.540703,
15384,1.362758,2025-01-27 19:49:56.540703,2025-02-06 19:49:56.540703
15385,3.906076,2025-02-01 19:49:56.540703,2025-02-08 19:49:56.540703
15386,3.950109,2025-01-14 19:49:56.540703,
15387,4.762791,2025-03-07 19:49:56.540703,2025-03-29 19:49:56.540703
15388,2.297584,2025-02-01 19:49:56.540703,2025-02-18 19:49:56.540703
15390,2.741535,2025-01-13 19:49:56.540703,
15392,4.322418,2025-03-04 19:49:56.540703,2025-03-07 19:49:56.540703
15393,1.679203,2025-02-21 19:49:56.540703,2025-02-25 19:49:56.540703
15394,1.061387,2025-02-09 19:49:56.540703,
15398,2.368275,2025-02-09 19:49:56.540703,2025-02-19 19:49:56.540703
15399,1.613134,2025-01-19 19:49:56.540703,2025-01-21 19:49:56.540703
15400,1.588618,2025-02-14 19:49:56.540703,2025-03-09 19:49:56.540703
15403,3.80128,2025-01-09 19:49:56.540703,2025-01-19 19:49:56.540703
15404,1.130577,2025-01-07 19:49:56.540703,2025-01-28 19:49:56.540703
15405,0.923903,2025-02-16 19:49:56.540703,2025-03-11 19:49:56.540703
15407,3.911225,2025-01-25 19:49:56.540703,
15408,1.073118,2025-02-13 19:49:56.540703,
15409,1.783251,2025-01-08 19:49:56.540703,2025-02-03 19:49:56.540703
15410,2.016365,2025-01-29 19:49:56.540703,2025-02-26 19:49:56.540703
15411,5.801375,2025-01-29 19:49:56.540703,
15412,4.648126,2025-01-09 19:49:56.540703,2025-01-09 19:49:56.540703
15413,4.032579,2025-01-23 19:49:56.540703,
15416,0.639549,2025-03-02 19:49:56.540703,
15418,1.480914,2025-01-30 19:49:56.540703,2025-02-20 19:49:56.540703
15419,1.650606,2025-02-03 19:49:56.540703,
15420,4.489235,2025-01-24 19:49:56.540703,2025-01-28 19:49:56.540703
15421,2.206037,2025-02-12 19:49:56.540703,
15422,3.478956,2025-02-18 19:49:56.540703,2025-03-16 19:49:56.540703
15424,0.722243,2025-02-10 19:49:56.540703,2025-03-01 19:49:56.540703
15425,1.311538,2025-01-28 19:49:56.540703,2025-02-11 19:49:56.540703
15427,0.750463,2025-01-30 19:49:56.540703,2025-02-21 19:49:56.540703
15428,3.387071,2025-01-21 19:49:56.540703,2025-02-06 19:49:56.540703
15429,3.784727,2025-02-12 19:49:56.540703,2025-02-20 19:49:56.540703
15430,2.645142,2025-01-07 19:49:56.540703,
15431,0.92808,2025-01-08 19:49:56.540703,2025-01-13 19:49:56.540703
15432,1.529892,2025-02-11 19:49:56.540703,
15434,2.611189,2025-02-13 19:49:56.540703,2025-02-16 19:49:56.540703
15435,3.842622,2025-02-26 19:49:56.540703,2025-03-07 19:49:56.540703
15437,3.951218,2025-01-12 19:49:56.540703,
15439,0.698853,2025-02-12 19:49:56.540703,2025-02-23 19:49:56.540703
15440,4.779218,2025-03-03 19:49:56.540703,
15441,6.197881,2025-02-12 19:49:56.540703,2025-03-05 19:49:56.540703
15443,4.384447,2025-01-29 19:49:56.540703,
15444,1.605264,2025-01-25 19:49:56.540703,2025-01-30 19:49:56.540703
15445,2.404953,2025-03-06 19:49:56.540703,
15446,4.269433,2025-02-03 19:49:56.540703,2025-02-26 19:49:56.540703
15447,0.617386,2025-02-28 19:49:56.540703,
15448,2.86394,2025-02-08 19:49:56.540703,2025-02-07 19:49:56.540703
15449,0.712346,2025-03-05 19:49:56.540703,2025-03-17 19:49:56.540703
15450,3.835009,2025-01-26 19:49:56.540703,2025-01-30 19:49:56.540703
15451,2.400675,2025-02-25 19:49:56.540703,2025-03-15 19:49:56.540703
15452,2.144956,2025-01-15 19:49:56.540703,2025-01-28 19:49:56.540703
15454,1.358198,2025-01-22 19:49:56.540703,
15455,1.17459,2025-01-09 19:49:56.540703,2025-01-11 19:49:56.540703
15456,0.611927,2025-01-08 19:49:56.540703,2025-01-05 19:49:56.540703
15458,0.879169,2025-02-07 19:49:56.540703,2025-02-08 19:49:56.540703
15460,2.709906,2025-03-03 19:49:56.540703,
15464,2.566278,2025-02-21 19:49:56.540703,
15465,0.835242,2025-02-07 19:49:56.540703,
15466,3.568907,2025-01-07 19:49:56.540703,2025-01-05 19:49:56.540703
15468,3.370256,2025-02-08 19:49:56.540703,
15470,3.430147,2025-03-06 19:49:56.540703,
15473,2.42854,2025-02-12 19:49:56.540703,
15474,1.368175,2025-03-03 19:49:56.540703,
15475,3.35736,2025-02-28 19:49:56.540703,2025-03-11 19:49:56.540703
15476,0.633474,2025-01-19 19:49:56.540703,
15478,1.41564,2025-01-29 19:49:56.540703,2025-02-19 19:49:56.540703
15479,2.283348,2025-01-15 19:49:56.540703,
15481,2.255034,2025-02-26 19:49:56.540703,
15482,3.37651,2025-02-02 19:49:56.540703,
15483,2.529096,2025-02-10 19:49:56.540703,2025-02-22 19:49:56.540703
15486,0.5,2025-02-09 19:49:56.540703,
15488,3.682858,2025-02-02 19:49:56.540703,
15490,0.854128,2025-02-28 19:49:56.540703,2025-03-10 19:49:56.540703
15492,3.897889,2025-03-02 19:49:56.540703,2025-03-08 19:49:56.540703
15494,0.694381,2025-02-15 19:49:56.540703,2025-03-01 19:49:56.540703
15496,2.805459,2025-02-03 19:49:56.540703,
15500,5.253734,2025-02-16 19:49:56.540703,2025-03-08 19:49:56.540703
15501,1.417697,2025-01-15 19:49:56.540703,2025-02-06 19:49:56.540703
15502,3.607054,2025-02-01 19:49:56.540703,
15503,4.556116,2025-02-26 19:49:56.540703,
15505,2.773622,2025-02-10 19:49:56.540703,2025-02-21 19:49:56.540703
15506,0.546628,2025-01-09 19:49:56.540703,2025-01-09 19:49:56.540703
15507,2.673802,2025-01-11 19:49:56.540703,2025-02-02 19:49:56.540703
15508,1.46129,2025-01-16 19:49:56.540703,2025-01-22 19:49:56.540703
15509,1.94904,2025-02-09 19:49:56.540703,2025-02-22 19:49:56.540703
15510,3.616818,2025-02-14 19:49:56.540703,
15511,3.53029,2025-02-27 19:49:56.540703,
15512,2.755234,2025-02-15 19:49:56.540703,2025-02-19 19:49:56.540703
15516,2.260698,2025-01-18 19:49:56.540703,2025-02-01 19:49:56.540703
15517,2.820551,2025-02-12 19:49:56.540703,
15518,2.080061,2025-03-02 19:49:56.540703,2025-03-26 19:49:56.540703
15519,5.299051,2025-02-04 19:49:56.540703,2025-02-06 19:49:56.540703
15521,2.325021,2025-01-19 19:49:56.540703,
15522,1.270788,2025-03-05 19:49:56.540703,2025-03-11 19:49:56.540703
15523,4.329776,2025-01-20 19:49:56.540703,2025-02-03 19:49:56.540703
15525,2.323844,2025-01-24 19:49:56.540703,2025-02-09 19:49:56.540703
15526,2.926856,2025-02-21 19:49:56.540703,2025-03-11 19:49:56.540703
15527,0.71854,2025-02-06 19:49:56.540703,
15528,0.585916,2025-02-26 19:49:56.540703,
15530,3.352842,2025-02-14 19:49:56.540703,2025-03-14 19:49:56.540703
15531,2.430748,2025-02-02 19:49:56.540703,
15533,3.135093,2025-02-11 19:49:56.540703,2025-03-01 19:49:56.540703
15535,2.714303,2025-02-25 19:49:56.540703,2025-03-21 19:49:56.540703
15536,1.980477,2025-02-23 19:49:56.540703,
15537,4.654317,2025-01-26 19:49:56.540703,2025-02-18 19:49:56.540703
15538,1.391212,2025-02-03 19:49:56.540703,
15539,3.155562,2025-01-13 19:49:56.540703,2025-01-12 19:49:56.540703
15542,4.10873,2025-02-02 19:49:56.540703,
15544,4.260656,2025-02-17 19:49:56.540703,
15545,3.086489,2025-01-12 19:49:56.540703,2025-01-23 19:49:56.540703
15546,4.829901,2025-01-09 19:49:56.540703,
15547,0.741055,2025-02-21 19:49:56.540703,2025-03-01 19:49:56.540703
15548,0.611289,2025-02-24 19:49:56.540703,2025-03-12 19:49:56.540703
15549,5.304858,2025-02-01 19:49:56.540703,
15550,2.902838,2025-01-11 19:49:56.540703,
15551,3.087356,2025-02-01 19:49:56.540703,
15552,2.136661,2025-02-02 19:49:56.540703,
15553,5.281129,2025-01-25 19:49:56.540703,
15554,3.494883,2025-02-16 19:49:56.540703,
15555,1.707266,2025-02-06 19:49:56.540703,2025-02-25 19:49:56.540703
15556,3.978474,2025-03-01 19:49:56.540703,
15557,3.115002,2025-02-13 19:49:56.540703,
15558,3.727529,2025-01-30 19:49:56.540703,2025-02-26 19:49:56.540703
15560,3.400295,2025-02-10 19:49:56.540703,
15562,4.022961,2025-01-17 19:49:56.540703,
15563,1.142581,2025-02-14 19:49:56.540703,
